Bregma	lam0.2	Centroid_X	Centroid_Y
0.01	6	1769.131943	-2289.025831
0.01	8	1780.683619	-2276.738257
0.01	6	1629.88219	-2344.200907
0.01	8	1670.947414	-2208.670046
0.01	8	1672.174843	-2316.494956
0.01	8	1717.620614	-2286.956343
0.01	3	1723.496479	-2374.35936
0.01	13	1784.980298	-2251.802212
0.01	3	1805.779033	-2311.554195
0.01	14	1686.000719	-2361.796928
0.01	12	1788.470954	-2208.791835
0.01	14	1742.10941	-2297.15635
0.01	3	1769.697932	-2311.336127
0.01	12	1827.604585	-2367.737188
0.01	2	1831.222714	-2342.265219
0.01	3	1831.361641	-2206.146619
0.01	3	1841.935978	-2321.014096
0.01	3	1855.298652	-2338.807227
0.01	12	1856.229912	-2239.654179
0.01	12	1856.707523	-2306.003402
0.01	9	1860.41206	-2375.693013
0.01	7	1872.042903	-2381.15299
0.01	12	1878.202812	-2301.480065
0.01	12	1883.697392	-2226.726139
0.01	12	1888.509621	-2268.069828
0.01	12	1886.019179	-2287.763867
0.01	3	1888.224257	-2378.666261
0.01	12	1891.665133	-2249.670047
0.01	12	1892.144567	-2318.31194
0.01	12	1892.886449	-2224.479251
0.01	12	1914.332819	-2349.10927
0.01	12	1916.686947	-2321.06088
0.01	12	1917.043514	-2250.589786
0.01	12	1922.883131	-2306.191788
0.01	3	1924.723573	-2345.601493
0.01	6	1925.466451	-2232.970026
0.01	12	1933.937028	-2368.532477
0.01	12	1941.559179	-2311.005039
0.01	12	1942.012911	-2231.657145
0.01	12	1944.062877	-2211.269681
0.01	12	1951.295175	-2380.715699
0.01	12	1953.892492	-2236.770531
0.01	12	1953.096613	-2373.033665
0.01	12	1954.541782	-2263.486693
0.01	12	1963.202294	-2368.862731
0.01	12	1961.722181	-2387.561262
0.01	13	1962.474429	-2311.744881
0.01	12	1963.000811	-2321.548318
0.01	12	1967.67118	-2243.181027
0.01	12	1966.926383	-2222.875578
0.01	12	1968.175683	-2295.853632
0.01	12	1975.217176	-2350.875457
0.01	12	1981.326057	-2268.834064
0.01	3	1984.796327	-2394.5174
0.01	9	1990.063176	-2366.964245
0.01	12	1998.666397	-2226.624275
0.01	12	1997.586316	-2347.973866
0.01	12	2000.017208	-2301.84132
0.01	12	1848.635345	-2262.425663
0.01	12	1902.881202	-2313.09544
0.01	12	1905.281422	-2287.605985
0.01	12	1943.439043	-2278.059373
0.01	12	1960.334108	-2209.256783
0.01	12	1882.132321	-2315.260254
0.01	12	1912.783837	-2264.643361
0.01	12	1924.343573	-2281.064119
0.01	12	1975.666543	-2370.619506
0.01	12	1994.432661	-2324.289679
0.01	12	1880.100554	-2269.966804
0.01	12	1973.898586	-2262.698448
0.01	3	1858.723604	-2345.130846
0.01	12	1882.534956	-2296.669327
0.01	12	1898.462509	-2374.953081
0.01	12	1932.010237	-2349.704487
0.01	12	1983.726983	-2291.947324
0.01	2	1829.25851	-2576.82862
0.01	3	1834.20189	-2433.669576
0.01	9	1854.509738	-2579.673414
0.01	4	1872.95945	-2514.585789
0.01	7	1877.373626	-2457.969469
0.01	3	1881.410331	-2544.581722
0.01	3	1903.412153	-2409.014738
0.01	7	1905.730139	-2552.983245
0.01	13	1909.363753	-2575.833041
0.01	3	1919.266195	-2560.534993
0.01	3	1919.893792	-2445.442761
0.01	6	1934.66167	-2512.626794
0.01	8	1942.684569	-2578.225029
0.01	2	1941.861591	-2487.828896
0.01	3	1944.962919	-2458.693337
0.01	6	1946.156538	-2519.062432
0.01	8	1946.726159	-2555.436111
0.01	8	1956.759446	-2551.88727
0.01	3	1959.086622	-2419.551875
0.01	8	1961.210464	-2579.786253
0.01	10	1963.688171	-2517.659393
0.01	10	1967.039911	-2508.609651
0.01	10	1965.983809	-2471.075602
0.01	2	1969.647836	-2443.109193
0.01	10	1974.043906	-2487.467701
0.01	10	1973.826631	-2473.38642
0.01	10	1978.917747	-2495.35509
0.01	7	1981.340667	-2539.044544
0.01	6	1982.973769	-2462.34692
0.01	3	1984.87183	-2443.756972
0.01	8	1989.598834	-2571.275443
0.01	10	1989.830337	-2508.584777
0.01	10	1992.28626	-2445.714945
0.01	10	1995.849413	-2533.512276
0.01	10	1993.503614	-2437.009543
0.01	10	1995.806445	-2514.641495
0.01	10	1998.779529	-2425.203942
0.01	3	2002.078932	-2546.875911
0.01	10	2006.07546	-2530.080008
0.01	8	2009.009973	-2593.757693
0.01	14	1826.134889	-2449.211307
0.01	3	1831.009713	-2556.701329
0.01	5	1844.372812	-2430.505329
0.01	3	1873.639081	-2569.424119
0.01	7	1889.792974	-2470.765483
0.01	3	1894.946583	-2570.526209
0.01	6	1908.634973	-2499.657916
0.01	3	1922.158296	-2437.821716
0.01	6	1924.091081	-2565.964967
0.01	3	1924.627342	-2548.77308
0.01	6	1923.765299	-2515.839924
0.01	10	1959.811642	-2477.170435
0.01	6	1960.974766	-2468.895966
0.01	10	1973.005492	-2516.235716
0.01	3	1842.972283	-2503.806428
0.01	3	1958.029008	-2538.609691
0.01	10	1992.025008	-2430.088853
0.01	10	1969.977897	-2499.479105
0.01	3	1979.765001	-2555.934552
0.01	3	1984.209304	-2554.670168
0.01	10	2011.663064	-2517.939555
0.01	7	1846.775114	-2587.416558
0.01	3	1856.572224	-2480.752373
0.01	3	1930.875707	-2574.621757
0.01	8	1929.96476	-2557.877295
0.01	3	1950.52343	-2431.365603
0.01	10	1977.314871	-2526.726246
0.01	3	1989.038706	-2549.873284
0.01	3	1989.401788	-2556.314284
0.01	3	1826.236703	-2694.349444
0.01	1	1830.998707	-2658.04548
0.01	1	1837.569705	-2762.216812
0.01	3	1841.777952	-2613.382036
0.01	1	1839.999697	-2708.053753
0.01	9	1840.7275	-2722.664594
0.01	3	1843.390763	-2732.12416
0.01	1	1853.603202	-2683.367939
0.01	1	1860.657672	-2752.13918
0.01	9	1858.195065	-2610.558792
0.01	1	1862.901332	-2772.614492
0.01	1	1861.20833	-2734.721919
0.01	6	1863.274461	-2631.53591
0.01	1	1864.258345	-2711.664418
0.01	6	1872.763912	-2689.709537
0.01	6	1879.972902	-2689.02383
0.01	9	1879.130929	-2754.43853
0.01	1	1881.03142	-2630.725011
0.01	1	1884.509555	-2729.720411
0.01	5	1885.460495	-2784.875857
0.01	1	1886.427254	-2755.053088
0.01	6	1889.206975	-2616.562632
0.01	6	1895.194346	-2745.076293
0.01	6	1895.960468	-2658.202026
0.01	1	1901.739253	-2772.859457
0.01	6	1901.539466	-2672.72715
0.01	7	1910.212753	-2621.050001
0.01	3	1911.90824	-2741.5642
0.01	13	1914.037332	-2642.610399
0.01	9	1915.892016	-2726.827509
0.01	1	1917.43533	-2666.730419
0.01	1	1926.123028	-2699.357373
0.01	1	1936.640278	-2777.22994
0.01	1	1939.908556	-2711.296229
0.01	1	1938.934513	-2690.684289
0.01	6	1940.89882	-2786.100928
0.01	6	1945.528206	-2732.923887
0.01	1	1948.316969	-2740.245697
0.01	1	1962.123664	-2783.721296
0.01	6	1970.729977	-2762.818673
0.01	2	1974.655023	-2669.246391
0.01	3	1977.27093	-2728.960574
0.01	1	1979.604696	-2745.744219
0.01	1	1984.794812	-2787.311535
0.01	1	1984.625009	-2728.069129
0.01	8	1983.32732	-2635.936313
0.01	6	1991.061054	-2772.483445
0.01	8	1993.441078	-2613.286739
0.01	2	1995.188502	-2713.89578
0.01	8	1998.466079	-2682.756078
0.01	8	2006.223977	-2631.958575
0.01	8	2006.892938	-2642.955904
0.01	8	2010.313664	-2652.055762
0.01	1	1837.156557	-2633.969098
0.01	1	1850.649006	-2757.248393
0.01	2	1864.378353	-2649.373555
0.01	1	1902.362884	-2693.40456
0.01	1	1848.922359	-2693.547138
0.01	1	1864.849669	-2785.987067
0.01	1	1903.445661	-2711.807007
0.01	1	1964.765506	-2758.384407
0.01	8	1992.481726	-2621.417681
0.01	5	1868.590687	-2702.073615
0.01	7	1828.973478	-2680.22036
0.01	1	1847.010141	-2701.503096
0.01	1	1870.5422	-2749.175286
0.01	1	1909.053928	-2785.459914
0.01	2	1928.990356	-2782.906395
0.01	3	1948.112995	-2759.074122
0.01	3	1985.857413	-2719.63301
0.01	5	1992.631808	-2793.162666
0.01	1	1828.282847	-2809.452284
0.01	3	1829.511868	-2932.239607
0.01	13	1838.04471	-2928.938283
0.01	2	1839.546232	-2963.842324
0.01	3	1855.586575	-2837.843383
0.01	1	1858.120704	-2903.022084
0.01	2	1864.3808	-2835.031546
0.01	1	1867.278206	-2810.075178
0.01	3	1874.008474	-2970.184838
0.01	1	1872.520092	-2820.513501
0.01	1	1880.433691	-2895.627877
0.01	1	1884.629478	-2840.984676
0.01	1	1888.027033	-2923.613262
0.01	9	1890.980253	-2967.885339
0.01	6	1892.45027	-2881.742483
0.01	3	1893.764527	-2855.543426
0.01	1	1896.922102	-2819.584876
0.01	1	1906.179672	-2843.312961
0.01	1	1914.714747	-2867.989313
0.01	5	1916.155722	-2941.51315
0.01	1	1924.94606	-2846.946961
0.01	1	1926.708961	-2892.457925
0.01	3	1929.464257	-2935.879085
0.01	1	1931.937972	-2921.334662
0.01	2	1936.08014	-2968.835546
0.01	1	1939.063589	-2987.496997
0.01	1	1939.64994	-2876.313452
0.01	5	1941.502234	-2954.563295
0.01	1	1942.259588	-2847.557943
0.01	3	1953.185308	-2827.140983
0.01	5	1954.697597	-2871.635603
0.01	3	1957.959211	-2935.943981
0.01	1	1960.829721	-2851.256665
0.01	1	1962.062764	-2875.019771
0.01	3	1967.858822	-2932.28742
0.01	6	1964.264406	-2948.449265
0.01	9	1983.129041	-2866.017498
0.01	1	1985.258318	-2843.987718
0.01	1	1987.215803	-2986.427794
0.01	1	1993.668029	-2827.77196
0.01	2	1997.656764	-2895.655716
0.01	3	2000.846887	-2874.323847
0.01	1	2002.811805	-2858.23728
0.01	1	2007.66825	-2987.808451
0.01	1	2006.33006	-2934.976992
0.01	4	1825.744566	-2977.710276
0.01	1	1839.52039	-2855.400525
0.01	1	1843.752453	-2909.910498
0.01	1	1853.385593	-2936.995886
0.01	1	1856.209047	-2886.906421
0.01	1	1887.961263	-2887.722021
0.01	1	1891.866091	-2896.711534
0.01	5	1900.655703	-2907.270511
0.01	2	1905.862563	-2968.977862
0.01	1	1951.019348	-2924.085587
0.01	6	1966.007061	-2956.198203
0.01	6	1968.445126	-2967.497448
0.01	1	1848.970437	-2818.816253
0.01	1	1877.322624	-2883.141429
0.01	1	1886.272913	-2938.924573
0.01	6	1912.775994	-2808.68517
0.01	3	1931.965855	-2872.162456
0.01	1	1937.04149	-2938.511885
0.01	1	1969.806303	-2842.895712
0.01	1	1970.675035	-2891.320834
0.01	1	1972.589359	-2901.926778
0.01	1	1822.323097	-2954.309526
0.01	1	1865.5581	-2983.408724
0.01	1	1872.014196	-2931.054638
0.01	1	1830.596535	-2914.960421
0.01	6	1860.42382	-2831.03378
0.01	1	1863.661874	-2849.26761
0.01	1	1875.029204	-2959.486486
0.01	1	1892.015466	-2826.002337
0.01	3	1984.447308	-2810.971785
0.01	1	1828.981447	-3042.48959
0.01	4	1834.505514	-3181.736827
0.01	3	1845.999553	-3103.369864
0.01	5	1852.271332	-3017.272857
0.01	1	1851.066258	-3124.710762
0.01	6	1853.230344	-3097.94512
0.01	1	1856.697428	-3137.388012
0.01	3	1857.454385	-3072.423691
0.01	1	1857.447252	-3186.718066
0.01	1	1866.306795	-3127.201466
0.01	5	1863.229226	-3098.469608
0.01	1	1866.210567	-3057.950965
0.01	1	1870.698392	-3064.939764
0.01	13	1873.675002	-3084.061655
0.01	1	1880.667781	-3169.757658
0.01	1	1886.301279	-3103.802615
0.01	3	1890.760859	-3194.817216
0.01	1	1897.36953	-3142.819654
0.01	4	1900.944236	-3168.650741
0.01	4	1902.930973	-3155.314549
0.01	1	1910.443701	-3181.564567
0.01	3	1912.567761	-3103.64346
0.01	1	1921.257389	-3107.857256
0.01	5	1921.196184	-3075.785503
0.01	1	1924.305624	-3166.726733
0.01	1	1933.615733	-3050.995161
0.01	1	1933.390659	-3008.33473
0.01	1	1936.269246	-3063.618662
0.01	1	1944.030185	-3182.131437
0.01	1	1942.989533	-3022.354264
0.01	1	1944.225628	-3146.458731
0.01	6	1948.765636	-3107.138059
0.01	3	1950.723649	-3029.461268
0.01	1	1956.288679	-3101.9999
0.01	1	1957.399236	-3052.310712
0.01	1	1960.599765	-3072.968802
0.01	7	1961.206831	-3087.571128
0.01	1	1960.264581	-3191.766485
0.01	3	1979.045516	-3182.857912
0.01	4	1992.036463	-3099.880672
0.01	1	1992.410691	-3126.893122
0.01	3	1994.988051	-3171.355612
0.01	1	1996.276846	-3015.252748
0.01	1	1997.393638	-3159.475773
0.01	1	1841.657612	-3068.177398
0.01	1	1841.337839	-3080.31943
0.01	3	1871.957847	-3026.63968
0.01	5	1883.024097	-3039.083752
0.01	1	1898.815819	-3066.805613
0.01	1	1903.152412	-3017.312364
0.01	1	1932.557973	-3108.537789
0.01	1	1951.396344	-3167.058182
0.01	1	1977.430444	-3172.469716
0.01	1	1850.633747	-3159.471306
0.01	4	1848.603237	-3113.751795
0.01	1	1874.623677	-3131.65909
0.01	1	1919.13909	-3132.272766
0.01	6	1926.732188	-3011.142079
0.01	5	1931.648831	-3131.003572
0.01	1	1942.727378	-3157.977992
0.01	9	1967.532862	-3161.554332
0.01	1	1969.293983	-3128.91754
0.01	1	1972.854985	-3145.201817
0.01	1	1977.886492	-3055.717327
0.01	1	1883.940973	-3187.108873
0.01	1	1839.689546	-3192.023011
0.01	1	1870.451461	-3145.621392
0.01	1	1875.321958	-3102.563056
0.01	1	1879.887312	-3070.734202
0.01	1	1881.029887	-3148.767272
0.01	1	1885.342558	-3160.058318
0.01	1	1904.227462	-3188.246873
0.01	1	1907.801448	-3169.606255
0.01	1	1922.521132	-3172.152984
0.01	1	1829.285713	-3371.162078
0.01	1	1835.484873	-3239.900219
0.01	5	1835.183249	-3286.820515
0.01	1	1841.473966	-3342.182365
0.01	1	1840.97001	-3227.004089
0.01	13	1848.148606	-3253.758707
0.01	3	1852.50254	-3304.144346
0.01	1	1852.922892	-3278.044939
0.01	1	1855.616901	-3371.267545
0.01	6	1854.509704	-3346.151307
0.01	5	1860.698864	-3270.679434
0.01	1	1865.680801	-3208.999198
0.01	1	1865.309686	-3257.590432
0.01	1	1865.047802	-3227.881065
0.01	1	1864.905558	-3362.527691
0.01	3	1875.1186	-3346.762699
0.01	1	1882.226342	-3384.012787
0.01	1	1881.159509	-3361.195706
0.01	3	1883.79815	-3293.354901
0.01	1	1892.443021	-3244.860195
0.01	1	1894.544899	-3324.78869
0.01	1	1899.134033	-3299.514005
0.01	1	1898.246991	-3254.017998
0.01	5	1901.049702	-3228.093169
0.01	1	1906.690225	-3223.334389
0.01	1	1911.053464	-3339.647463
0.01	1	1912.124705	-3368.77104
0.01	1	1911.805373	-3245.691973
0.01	1	1919.033677	-3375.066445
0.01	1	1916.878291	-3273.665363
0.01	5	1920.609914	-3211.964545
0.01	1	1928.15347	-3300.107119
0.01	1	1925.549384	-3265.031947
0.01	1	1928.980829	-3355.521642
0.01	1	1932.754291	-3220.602268
0.01	1	1934.314075	-3243.614598
0.01	1	1941.816437	-3307.393338
0.01	1	1941.064715	-3218.267596
0.01	1	1941.715152	-3278.228402
0.01	4	1942.576596	-3242.606101
0.01	1	1945.168412	-3232.212128
0.01	1	1945.104679	-3373.011034
0.01	9	1952.632948	-3380.720715
0.01	1	1954.764492	-3333.813565
0.01	4	1958.909495	-3235.977428
0.01	1	1969.091726	-3332.8188
0.01	1	1970.000515	-3273.510564
0.01	3	1970.354209	-3300.715995
0.01	1	1974.473493	-3232.441866
0.01	1	1981.996005	-3253.119358
0.01	1	1984.340804	-3287.516623
0.01	1	1985.761898	-3311.545606
0.01	1	1983.037666	-3369.435619
0.01	1	1991.678543	-3275.935566
0.01	1	1992.989411	-3379.564421
0.01	1	1998.892502	-3349.880216
0.01	1	2000.001507	-3336.692797
0.01	1	2004.163397	-3355.826472
0.01	4	2009.653724	-3310.57743
0.01	1	2012.061396	-3351.901212
0.01	5	1873.927041	-3258.336151
0.01	4	1951.923145	-3292.831289
0.01	1	1963.626644	-3352.879054
0.01	1	1965.796146	-3359.840304
0.01	1	1973.029854	-3340.61942
0.01	1	1987.903582	-3325.793426
0.01	1	1995.878409	-3366.934147
0.01	1	1840.298495	-3252.381937
0.01	1	1852.229659	-3285.461969
0.01	1	1857.627082	-3382.647543
0.01	4	1857.383183	-3340.925048
0.01	1	1866.584778	-3334.754204
0.01	1	1900.209681	-3350.919509
0.01	4	1913.976339	-3394.30059
0.01	1	1920.386828	-3343.436106
0.01	3	1953.80674	-3372.562681
0.01	1	1962.563	-3261.059801
0.01	1	1909.052855	-3321.067956
0.01	1	1909.755862	-3305.697749
0.01	1	1987.260778	-3301.029198
0.01	1	1827.719093	-3351.624706
0.01	1	1860.725076	-3349.661317
0.01	1	1860.438167	-3294.826331
0.01	1	1874.975807	-3304.892708
0.01	1	1878.00647	-3266.955044
0.01	1	1890.635791	-3385.884028
0.01	1	1897.780113	-3282.502757
0.01	1	1936.746075	-3337.054091
0.01	1	1945.967155	-3266.401879
0.01	1	1966.700225	-3219.139012
0.01	1	1969.300912	-3324.25506
0.01	1	1978.216708	-3240.543656
0.01	1	2007.766412	-3313.140815
0.01	11	1835.024354	-3557.634936
0.01	1	1839.165902	-3490.302528
0.01	1	1837.749426	-3415.857841
0.01	11	1841.337824	-3516.000346
0.01	1	1850.250493	-3556.862801
0.01	1	1856.233291	-3585.566814
0.01	5	1858.449873	-3516.757286
0.01	1	1860.391698	-3540.897322
0.01	1	1858.899225	-3554.321654
0.01	1	1861.150802	-3457.451741
0.01	1	1876.362388	-3464.857545
0.01	1	1874.816253	-3535.223435
0.01	1	1877.851016	-3494.36205
0.01	1	1879.309573	-3485.150594
0.01	1	1880.158009	-3429.72408
0.01	1	1879.757114	-3578.209307
0.01	1	1897.683155	-3505.903817
0.01	1	1899.576348	-3426.295772
0.01	1	1902.793105	-3594.176504
0.01	3	1905.332769	-3523.082313
0.01	1	1909.717701	-3446.428504
0.01	1	1915.6397	-3472.562239
0.01	1	1917.827062	-3530.544815
0.01	1	1923.833164	-3556.52253
0.01	1	1925.490231	-3433.284055
0.01	1	1938.475372	-3508.013089
0.01	1	1935.357369	-3452.711928
0.01	1	1942.495459	-3435.121671
0.01	1	1945.653343	-3555.883209
0.01	1	1945.80466	-3523.918748
0.01	1	1946.234453	-3451.181778
0.01	1	1951.90897	-3469.367883
0.01	1	1952.126235	-3571.793404
0.01	1	1954.69155	-3487.663918
0.01	1	1963.52824	-3543.75396
0.01	3	1967.604328	-3509.932485
0.01	1	1971.342898	-3541.871384
0.01	1	1977.45408	-3497.289066
0.01	1	1980.350465	-3513.081046
0.01	1	1987.809206	-3483.750535
0.01	1	1984.003614	-3432.060498
0.01	3	1994.635859	-3432.173764
0.01	1	1997.328201	-3506.461394
0.01	1	1998.520925	-3440.718086
0.01	10	2000.213136	-3484.826427
0.01	10	2007.100169	-3496.46944
0.01	1	2005.857099	-3414.789116
0.01	1	2009.703035	-3407.633676
0.01	10	2006.387492	-3547.061164
0.01	10	2009.307603	-3579.81751
0.01	1	1831.953433	-3449.687014
0.01	1	1863.948044	-3486.773889
0.01	1	1888.445583	-3539.85277
0.01	1	1890.183109	-3454.400654
0.01	1	1892.85508	-3484.144236
0.01	1	1913.111771	-3412.715586
0.01	1	1922.534527	-3503.374377
0.01	1	1924.091651	-3570.203924
0.01	1	1933.790154	-3484.007486
0.01	1	1952.871597	-3516.591491
0.01	1	1971.365518	-3500.659942
0.01	1	1989.324402	-3461.081777
0.01	1	1825.780847	-3464.124381
0.01	1	1857.447385	-3526.879327
0.01	1	1914.608479	-3521.574626
0.01	1	1942.175992	-3472.151558
0.01	1	1955.420951	-3504.486954
0.01	1	1961.794467	-3452.491622
0.01	1	1964.552861	-3479.584271
0.01	1	1966.920537	-3444.271112
0.01	1	1969.782008	-3447.409947
0.01	1	1975.902189	-3418.355167
0.01	6	1950.678037	-3538.145753
0.01	1	1822.424164	-3456.777025
0.01	7	1865.036806	-3517.685292
0.01	1	1865.269142	-3570.842937
0.01	1	1893.567173	-3562.494349
0.01	1	1896.131252	-3416.289975
0.01	1	1903.2377	-3415.336214
0.01	1	1954.339117	-3573.478301
0.01	1	1959.431831	-3535.303067
0.01	1	1970.467661	-3515.111245
0.01	1	1979.422608	-3484.722661
0.01	1	1986.886924	-3589.824968
0.01	11	1827.220316	-3543.252224
0.01	11	1833.296733	-3534.948943
0.01	3	1823.248368	-3608.253142
0.01	1	1824.527642	-3618.933767
0.01	3	1828.922148	-3795.663395
0.01	5	1831.993641	-3737.860012
0.01	1	1838.165326	-3636.934186
0.01	5	1836.828111	-3697.308093
0.01	5	1836.851935	-3666.272186
0.01	1	1844.794274	-3780.739457
0.01	3	1845.265214	-3680.319673
0.01	1	1858.280945	-3623.52115
0.01	3	1870.152453	-3630.090429
0.01	5	1871.576709	-3662.328646
0.01	1	1872.01605	-3766.759014
0.01	5	1878.044092	-3692.582565
0.01	5	1887.015731	-3727.218027
0.01	1	1895.904178	-3669.327308
0.01	5	1904.825437	-3739.443416
0.01	3	1907.357294	-3726.738967
0.01	1	1908.316944	-3625.869766
0.01	5	1916.588308	-3724.361796
0.01	1	1922.231073	-3644.083767
0.01	1	1927.082919	-3693.585716
0.01	5	1921.500659	-3707.939905
0.01	1	1936.173173	-3648.836396
0.01	5	1944.925348	-3631.009149
0.01	10	1975.2241	-3715.139152
0.01	10	1975.711944	-3685.589648
0.01	10	1989.690606	-3667.620225
0.01	10	1989.887168	-3664.175687
0.01	5	1824.230466	-3718.849627
0.01	5	1833.277391	-3721.070299
0.01	5	1836.903109	-3645.518313
0.01	5	1841.036472	-3649.18468
0.01	7	1860.269296	-3733.437408
0.01	5	1866.516696	-3749.446894
0.01	7	1889.502021	-3703.584469
0.01	5	1916.963244	-3755.563114
0.01	5	1917.667907	-3744.694847
0.01	5	1920.974033	-3690.138571
0.01	5	1938.861218	-3730.099954
0.01	10	1954.497177	-3721.449773
0.01	1	1963.546287	-3617.930518
0.01	5	1964.032581	-3653.752622
0.01	5	1851.490345	-3763.724755
0.01	6	1863.408795	-3636.778793
0.01	9	1895.216305	-3640.049877
0.01	5	1956.664882	-3637.480841
0.01	10	1962.804019	-3695.93186
0.01	10	1965.680833	-3683.091956
0.01	5	1848.117046	-3743.121692
0.01	5	1878.292276	-3732.370635
0.01	10	1952.947453	-3713.289428
0.01	1	1876.842805	-3626.951484
0.01	5	1888.662785	-3712.409521
0.01	5	1890.889563	-3679.124399
0.01	2	1908.233469	-3774.712882
0.01	5	1910.437609	-3761.113121
0.01	5	1933.694923	-3685.660713
0.01	5	1954.399914	-3673.216167
0.01	5	1959.762286	-3649.970583
0.01	1	1967.389134	-3630.449642
0.01	5	1972.166163	-3634.766953
0.01	10	2002.077938	-3628.508853
0.01	1	1888.550041	-3781.498134
0.01	5	1898.231705	-3778.409004
0.01	10	2000.129937	-3646.2867
0.01	10	2007.322199	-3637.274643
0.01	2	1853.865907	-3822.686935
0.01	3	2127.26876	-3823.130219
0.01	5	2178.632223	-3828.064032
0.01	3	2178.485648	-3807.184672
0.01	6	2205.49252	-3833.623946
0.01	2	2155.571192	-3835.429246
0.01	11	2026.758259	-3689.6163
0.01	10	2029.559844	-3671.379184
0.01	11	2032.286435	-3646.859669
0.01	6	2035.816761	-3667.496251
0.01	11	2039.772046	-3702.043938
0.01	10	2041.25449	-3610.526429
0.01	10	2042.421358	-3720.764199
0.01	10	2045.420204	-3614.466531
0.01	11	2050.041776	-3625.316822
0.01	11	2056.762062	-3666.096032
0.01	5	2064.250833	-3721.336854
0.01	16	2061.572903	-3751.960059
0.01	10	2065.946646	-3686.279926
0.01	6	2063.436179	-3781.674155
0.01	5	2070.239167	-3652.719611
0.01	6	2074.88336	-3784.357341
0.01	5	2074.393897	-3707.824871
0.01	5	2073.544032	-3682.964515
0.01	5	2087.652563	-3615.841427
0.01	5	2096.818345	-3737.738187
0.01	5	2101.508364	-3721.339821
0.01	5	2108.148015	-3736.115559
0.01	5	2114.744197	-3652.796603
0.01	5	2113.890629	-3628.997405
0.01	5	2121.238206	-3644.770154
0.01	3	2119.474575	-3663.123193
0.01	6	2117.685754	-3756.925801
0.01	6	2129.904105	-3743.983385
0.01	6	2130.576247	-3732.410381
0.01	6	2133.787071	-3611.133234
0.01	6	2134.888636	-3719.977674
0.01	6	2138.45133	-3604.453486
0.01	5	2149.493295	-3639.77734
0.01	5	2153.141941	-3675.54026
0.01	1	2166.05005	-3698.514439
0.01	3	2166.905626	-3645.275273
0.01	5	2170.232094	-3636.201575
0.01	5	2170.102238	-3681.486253
0.01	1	2169.039504	-3787.452718
0.01	5	2172.794527	-3673.918877
0.01	5	2179.088904	-3678.671237
0.01	5	2188.702976	-3666.607651
0.01	3	2187.833012	-3731.51971
0.01	1	2191.926141	-3785.480279
0.01	1	2198.224982	-3735.113608
0.01	5	2195.639592	-3755.086568
0.01	5	2205.89902	-3643.143177
0.01	10	2026.823567	-3662.301157
0.01	11	2050.863229	-3608.960652
0.01	9	2077.176578	-3717.027703
0.01	5	2086.853952	-3650.366411
0.01	6	2152.431645	-3722.713381
0.01	5	2156.732253	-3654.313819
0.01	5	2194.95705	-3711.395138
0.01	5	2096.821904	-3704.210578
0.01	5	2105.895167	-3690.365281
0.01	3	2155.665025	-3614.602882
0.01	6	2177.037726	-3696.151973
0.01	10	2034.332714	-3713.695717
